
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced,propTracedMean,propTracedStd,theoreticalMean_NoTracingTerm,theoreticalMean_TracingTerm
0.08,0.21999999999999997,12567.53,9770.458,1.2733549653021496,0.004604844897804508,1.2879717174922494,1072.83,0.11129627486873576,0.0003288615440156766,0.5870314402054271,1.710131404240579
0.1,0.21999999999999997,12566.226,9642.5,1.283596772458687,0.005343990527102538,1.310169718459428,1024.35,0.10820802556478268,0.00040651178075724745,0.5715423225966254,1.6646956106873436
0.12000000000000001,0.21999999999999997,12872.536,9730.616,1.3056341894186303,0.005420853186169112,1.324850920402126,1009.272,0.10532153831935637,0.0003389877148520022,0.5609238099060091,1.6454623716720813
0.14,0.21999999999999997,13125.308,9771.162,1.3280543570006942,0.005328552312479116,1.3445396486089374,977.642,0.10156095365597909,0.00041270805816103325,0.5491289322509687,1.596100384491109
0.16,0.21999999999999997,13301.966,9828.962,1.3430988308657834,0.004294020188048614,1.362850334554191,961.284,0.09942969610931597,0.0003459071703174606,0.5352120979379121,1.5604346571602963
0.18,0.21999999999999997,13676.168,9980.498,1.3687837871485948,0.003073822566069646,1.3828857731348834,949.284,0.09611202630330147,0.00025545031378697633,0.5222602747482239,1.509170610168283
0.19999999999999998,0.21999999999999997,13747.75,9922.878,1.3801928899169191,0.0037516726612245098,1.3977694370344222,909.852,0.09295974456062837,0.0003072393394187043,0.5119150344128177,1.4834702917947522
0.21999999999999997,0.21999999999999997,14028.66,9961.776,1.4058052031189083,0.003304388827696789,1.4170002043715209,889.668,0.09030496490326996,0.00023632484893412205,0.4970404723361512,1.4489186263712412
0.23999999999999996,0.21999999999999997,14157.626,9925.084,1.4213304036126369,0.0037835799516901135,1.4347750553857181,855.844,0.08719239573691026,0.0002643894343010215,0.48493636027033005,1.4057573064708493
0.25999999999999995,0.21999999999999997,14317.814,9922.216,1.4362969065098505,0.004381696053963136,1.4533878870046077,830.064,0.08453043429011933,0.00033355020576751674,0.47073823300302714,1.3683306874787258
0.27999999999999997,0.21999999999999997,14463.342,9943.042,1.4508739641698465,0.0034760680650137116,1.467639385102154,807.09,0.08210095674957943,0.00024881798736038125,0.460542920381149,1.3352914904343811
0.3,0.21999999999999997,14697.04,9981.74,1.4713201149425288,0.002828694119486022,1.486092720352854,780.548,0.07895102453102451,0.00023122305461810026,0.44791593255559325,1.2837676201498547
0.32,0.21999999999999997,14892.864,9962.396,1.4923974325435532,0.003279672249743249,1.5047304662687042,752.964,0.07635031550760905,0.00021511295656995386,0.43331614346993574,1.244752086458093
0.34,0.21999999999999997,15077.428,9980.466,1.5088578309012877,0.0032001175032437225,1.520604229116558,728.104,0.07378322776638568,0.00023099506251629838,0.42113792384204946,1.2107190902536076
0.36000000000000004,0.21999999999999997,15267.354,9980.998,1.5282547983967936,0.003058256964019653,1.537037149877386,702.846,0.07110518721045037,0.0002186147455397411,0.40846591127282483,1.1748929609407242
0.38000000000000006,0.21999999999999997,15405.346,9980.302,1.5411998966887415,0.003646953293692897,1.5511136784210604,674.036,0.06820148544266191,0.0002136622882447086,0.39684520613826885,1.1598947952036351
0.4000000000000001,0.21999999999999997,15561.036,9961.354,1.5587518906175775,0.0035935870181767475,1.5676884380875478,650.098,0.06610627976384985,0.0002550077034004196,0.38336055643790623,1.123850047745128
0.4200000000000001,0.21999999999999997,15776.816,10000.0,1.5776816,0.002741236801387754,1.5855293575670668,629.958,0.06363212121212121,0.00020523007297431852,0.3703063164168971,1.0643634242856088
0.4400000000000001,0.21999999999999997,15883.282,10000.0,1.5883282,0.0028181510534817824,1.5996327045077665,601.46,0.06075353535353536,0.00020468098569717115,0.3594738576772344,1.03257769561906
0.46000000000000013,0.21999999999999997,16104.488,10000.0,1.6104488000000001,0.003009097647872009,1.6179717742231183,578.866,0.05847131313131313,0.00018790597420827396,0.3444247280093403,0.9875349260494052
0.48000000000000015,0.21999999999999997,16238.914,9980.382,1.6248260795811518,0.0037551651271721265,1.6334010501410199,552.084,0.05589671661671662,0.00019638017447909988,0.33218246390679534,0.9478981630627634
0.5000000000000001,0.21999999999999997,16357.04,9980.384,1.6366439333333336,0.003490620375431801,1.647674485430891,529.256,0.05354635046113307,0.000191288539922115,0.3207101360494882,0.9111402633570252
0.5200000000000001,0.21999999999999997,16535.714,10000.0,1.6535714,0.0028633817478897735,1.662722678241828,503.978,0.05090686868686868,0.00018135367048917567,0.30754846732331864,0.8915335994224372
0.5400000000000001,0.21999999999999997,16720.744,10000.0,1.6720743999999998,0.002998289794643829,1.679741723871859,483.31,0.04881919191919192,0.000177820299205657,0.29323908339528143,0.8466934047528167
0.5600000000000002,0.21999999999999997,16858.032,10000.0,1.6858032,0.002976672224916472,1.6940691983284202,462.498,0.0467169696969697,0.00017427980262500804,0.2813859221515504,0.8067812908845826
0.5800000000000002,0.21999999999999997,16965.498,9980.718,1.6979408969359335,0.003564071464397091,1.7093904313209203,436.362,0.04411456963456964,0.0001883579690132534,0.2684360820600899,0.7710701733063028
0.6000000000000002,0.21999999999999997,17138.892,10000.0,1.7138892,0.002961236094121889,1.7248437599720887,415.262,0.04194565656565657,0.00017369757594458142,0.255395876899936,0.7264902581988641
0.6200000000000002,0.21999999999999997,17348.064,10000.0,1.7348063999999999,0.0028254991787821484,1.7392948969112052,389.358,0.03932909090909092,0.00016172276878047634,0.24294753911683215,0.6944597292411702
0.6400000000000002,0.21999999999999997,17464.78,10000.0,1.746478,0.0029810752306948115,1.754449514891659,367.16,0.03708686868686869,0.00015490314112445657,0.2297738986219899,0.6551693834647734
0.6600000000000003,0.21999999999999997,17585.258,10000.0,1.7585258000000001,0.002947549056351598,1.7683455359031668,348.354,0.03518727272727273,0.00015384873155739108,0.21734297014706414,0.6240665619608857
0.6800000000000003,0.21999999999999997,17810.18,10000.0,1.781018,0.003113740353655064,1.7838021748761417,324.07,0.03273434343434343,0.00015373628207460968,0.20367522018877887,0.586227720751266
0.7000000000000003,0.21999999999999997,17950.842,10000.0,1.7950842000000002,0.0030585791068772528,1.7976170343762523,302.798,0.030585656565656563,0.00014778753654304307,0.19119595710502396,0.5569559169969803
0.7200000000000003,0.21999999999999997,18085.28,10000.0,1.808528,0.003155827836029925,1.8117665706043766,280.27,0.028310101010101004,0.0001432544358199751,0.1788535778156168,0.5101788378936257
0.7400000000000003,0.21999999999999997,18224.454,10000.0,1.8224454,0.003163059589957046,1.825281708301152,259.52,0.02621414141414142,0.0001394835350253387,0.1668053372096372,0.4686635733501532
0.7600000000000003,0.21999999999999997,18326.432,10000.0,1.8326432,0.00313543243279156,1.839357112378958,239.676,0.02420969696969697,0.0001338495472290224,0.1536968022074717,0.4406101585483058
0.7800000000000004,0.21999999999999997,18488.284,9980.344,1.8496512093023254,0.004375142343952859,1.8531893108199713,219.06,0.022154848484848486,0.00012622684143008818,0.14090947432053474,0.40727170485123254
0.8000000000000004,0.21999999999999997,18641.758,10000.0,1.8641757999999997,0.003203965351977663,1.8673840175487897,197.46,0.019945454545454547,0.000122246519178113,0.12795358674913992,0.3617108917754507
0.8200000000000004,0.21999999999999997,18779.58,10000.0,1.8779580000000002,0.0032677449082771344,1.8810358685155062,177.67,0.017946464646464644,0.0001137671202178383,0.11514444556064068,0.3279822383570875
0.8400000000000004,0.21999999999999997,18951.614,10000.0,1.8951613999999997,0.0031333602270893486,1.8951056740686214,154.758,0.015632121212121215,0.00010958925800243793,0.10193694558021346,0.29112306504761365
0.8600000000000004,0.21999999999999997,19065.242,10000.0,1.9065241999999998,0.0030630296325337043,1.908077599134494,136.126,0.01375010101010101,9.72547525585616e-5,0.08965601961604225,0.25448253600298654
0.8800000000000004,0.21999999999999997,19245.592,10000.0,1.9245592,0.003429864681614768,1.9217705803105536,115.634,0.011680202020202021,8.905371754426493e-5,0.07665564936049893,0.21139392924858394
0.9000000000000005,0.21999999999999997,19285.07,10000.0,1.928507,0.003032530260617877,1.9350458831992443,97.232,0.009821414141414141,8.022478494565867e-5,0.06388851404868291,0.17238640821438833
0.9200000000000005,0.21999999999999997,19507.622,10000.0,1.9507622000000004,0.0033449719965397725,1.9478703215312718,78.028,0.007881616161616159,6.796650896508788e-5,0.05134868993660277,0.150438586743389
0.9400000000000005,0.21999999999999997,19593.398,10000.0,1.9593397999999997,0.0033663670218458865,1.9611284967249432,57.174,0.0057751515151515135,6.710981187337185e-5,0.038479860795434466,0.10629496116028735
0.9600000000000005,0.21999999999999997,19693.584,10000.0,1.9693584000000004,0.0033148120817256452,1.9742937219234538,38.716,0.003910707070707069,5.451525936442711e-5,0.025527073087437888,0.07135126443399593
0.9800000000000005,0.21999999999999997,19843.754,9980.528,1.985585024242424,0.004421746660953546,1.9871752177798343,19.016,0.0019208080808080807,3.973653180695284e-5,0.012779920696307533,0.036135467929895256
1.0000000000000004,0.21999999999999997,20031.074,10000.0,2.0031074,0.00322383499494457,2.0000000000000004,0.0,0.0,0.0,-2.83715106177839e-16,0.0
0.0,0.23999999999999996,10911.352,9095.408,1.163517432766737,0.0059351012184187665,1.1938327041947208,1215.324,0.13651961420958167,0.0005201902064490732,0.637058692526461,1.875771563625018
0.02,0.23999999999999996,11385.142,9361.048,1.1858253352509676,0.0060414133266275495,1.2142188475463027,1219.146,0.13311083221644784,0.0004965015047300824,0.6268008650687339,1.8211460940614428
0.04,0.23999999999999996,11940.732,9599.9,1.2234493168199707,0.005244064598279152,1.2369222092770886,1208.392,0.12782112543152352,0.0004414911586408732,0.6125638774184451,1.7900993810085766
0.06,0.23999999999999996,11913.12,9494.948,1.2304143608654616,0.005517818988449708,1.256853934293115,1165.796,0.12548904389252738,0.0004811988169841646,0.6001391234493212,1.73973615775328
0.08,0.23999999999999996,12174.886,9568.832,1.2493826604699114,0.005693837734330326,1.2748946353052641,1146.016,0.1228921088887135,0.0006813479112327129,0.586415270139131,1.714966938832499
0.1,0.23999999999999996,12510.942,9697.486,1.273917179011272,0.004910903289631159,1.2966253461355468,1129.248,0.1184051509887552,0.0004038398949855776,0.5738246059458078,1.6679497080788093
0.12000000000000001,0.23999999999999996,12679.182,9658.39,1.293295909044415,0.00536567352717038,1.3169528087540892,1093.332,0.11505541480809259,0.00035907371058148337,0.5610553774883343,1.6213428395000398
0.14,0.23999999999999996,12995.39,9792.528,1.314109139651686,0.004780222856671754,1.3327062866901944,1075.722,0.11153054772919561,0.00034333446433122526,0.5495959263210471,1.6048923395919399
0.16,0.23999999999999996,13324.394,9924.578,1.3381341674655405,0.0034159129476113333,1.3532012411192773,1064.938,0.10860091609256968,0.000344970842224781,0.5350009946985678,1.5644376532886337
0.18,0.23999999999999996,13439.39,9865.066,1.3533501271869675,0.0042345011171291145,1.3700949696821756,1022.264,0.10498434514871607,0.0003043303502624977,0.5261072840605843,1.5148046570851514
0.19999999999999998,0.23999999999999996,13684.994,9922.532,1.3737701023257864,0.003696498671820883,1.3924503678707585,997.608,0.10163804112351467,0.0002572657011665743,0.5090255702091907,1.4783876400696307
0.21999999999999997,0.23999999999999996,13805.568,9885.648,1.3885827791011596,0.004216560293883106,1.4099663520957855,966.42,0.09892805413382028,0.00031947897967015147,0.4967133861618272,1.4400278237040118
0.23999999999999996,0.23999999999999996,14119.4,9942.444,1.4159850185670726,0.003609390797762293,1.4277308352459606,936.896,0.09537071971343158,0.00026785672070452857,0.4836226320977289,1.413116851315892
0.25999999999999995,0.23999999999999996,14264.46,9941.486,1.4297837474233916,0.003981252799653636,1.4462272330299701,912.258,0.09289567210567211,0.0002769788446198594,0.47101649268913026,1.3618682665668351
0.27999999999999997,0.23999999999999996,14504.372,9980.636,1.45176466918239,0.002970571662558574,1.4623984285625116,879.562,0.08905100917431194,0.00024275487590097404,0.45913660013115376,1.3402604866976058
0.3,0.23999999999999996,14549.886,9903.612,1.4605573106952465,0.0048277244865676935,1.4790286536636876,849.528,0.0866384993083509,0.00024163390338418373,0.448361021907289,1.2864448415565597
0.32,0.23999999999999996,14808.856,9961.642,1.483580937304634,0.0034371590613452036,1.4959185947781475,824.236,0.08356307388039022,0.00024131486084907314,0.43442540853757666,1.2679993000866059
0.34,0.23999999999999996,14916.086,9942.0,1.495513876521962,0.003926221550622207,1.515118238443087,795.914,0.08124312761763981,0.0003520360300640968,0.4206503050708095,1.2112581800950282
0.36000000000000004,0.23999999999999996,15150.96,9961.788,1.5179725317472903,0.003399242109862786,1.5334339617309425,763.494,0.07749745683563894,0.0002500342129499412,0.4067361378381108,1.178760187063847
0.38000000000000006,0.23999999999999996,15385.902,10000.0,1.5385901999999996,0.0026494841952579835,1.5485582719177309,738.544,0.07460040404040405,0.00022001606646038192,0.3953810987820343,1.1468599951948755
0.4000000000000001,0.23999999999999996,15558.26,10000.0,1.5558260000000002,0.0027929356360170327,1.5648478009252633,710.594,0.0717771717171717,0.0002225676021472501,0.38332182277883287,1.1054229456836795
0.4200000000000001,0.23999999999999996,15665.922,9960.946,1.568823086443381,0.00396117684049559,1.5815862485369623,679.178,0.06895904744468628,0.0002249201162543637,0.37034583873454724,1.067395965000385
0.4400000000000001,0.23999999999999996,15852.65,10000.0,1.585265,0.0027876731072178115,1.5968151463922995,658.304,0.06649535353535355,0.0002247695679693509,0.35759579501133726,1.0431934521788397
0.46000000000000013,0.23999999999999996,16064.808,10000.0,1.6064807999999997,0.0029148550878364725,1.6133802940912847,634.56,0.0640969696969697,0.00021814564107598675,0.3454005954724007,0.9884748411221662
0.48000000000000015,0.23999999999999996,16224.56,10000.0,1.6224560000000001,0.002916532154394192,1.630459000258068,601.742,0.060782020202020205,0.00019442869992254997,0.33213791153771327,0.9475022590849441
0.5000000000000001,0.23999999999999996,16352.244,10000.0,1.6352244000000002,0.002830402240489138,1.646027764297796,577.754,0.0583589898989899,0.0001962215865173309,0.31940944040077884,0.9116540176501089
0.5200000000000001,0.23999999999999996,16469.914,9980.42,1.6480170190476193,0.0036840716844390646,1.6621677593977358,551.132,0.055849696969696966,0.00021029374401888425,0.30587579365264866,0.878062370903993
0.5400000000000001,0.23999999999999996,16720.668,10000.0,1.6720668000000003,0.002984088927793197,1.6767051863809355,524.224,0.052951919191919196,0.00019959608252611533,0.29424091466424,0.8429254458050556
0.5600000000000002,0.23999999999999996,16784.05,9980.386,1.6793501305699485,0.003928076273096429,1.6915842212183052,502.532,0.050867324861518425,0.00019737353968852554,0.28132131061504895,0.8139710664338967
0.5800000000000002,0.23999999999999996,17038.96,10000.0,1.703896,0.0030156538236289546,1.706579056218325,475.672,0.04804767676767676,0.00018724388614210083,0.2695479509471348,0.7664084536926143
0.6000000000000002,0.23999999999999996,17155.832,10000.0,1.7155832000000002,0.003035459283476437,1.7220526168004668,450.73,0.04552828282828283,0.0001672922496386195,0.256462970840863,0.7283545297582474
0.6200000000000002,0.23999999999999996,17301.618,10000.0,1.7301617999999999,0.0030303705338894336,1.7374465599117577,427.96,0.043228282828282824,0.0001794776126094235,0.243051967565135,0.6941795915925276
0.6400000000000002,0.23999999999999996,17465.662,10000.0,1.7465661999999997,0.0031013787604146476,1.752219773726734,403.804,0.040788282828282826,0.0001692017506608428,0.23022644639758044,0.6605897433666241
0.6600000000000003,0.23999999999999996,17609.22,10000.0,1.7609219999999999,0.003100086014709462,1.7673782923623056,377.826,0.03816424242424243,0.00016897889732022853,0.21742119039101251,0.6157133162429991
0.6800000000000003,0.23999999999999996,17765.914,10000.0,1.7765914,0.0029231918159549047,1.781574774387139,355.176,0.03587636363636364,0.00016624936480217123,0.20486371747464993,0.5828704819190055
0.7000000000000003,0.23999999999999996,17925.752,10000.0,1.7925752,0.002800723491183686,1.7964910694018044,330.566,0.03339050505050505,0.00017164878868248707,0.19138802460088564,0.5543925966783799
0.7200000000000003,0.23999999999999996,18071.258,10000.0,1.8071258,0.0028555343846579625,1.8102614017852088,307.898,0.03110080808080808,0.00015307801719759845,0.1794125997115657,0.5114296481559576
0.7400000000000003,0.23999999999999996,18203.866,10000.0,1.8203866,0.002999442553566294,1.8245880021055711,282.92,0.028577777777777775,0.00014430540494217873,0.16689723556422978,0.46484770590556396
0.7600000000000003,0.23999999999999996,18337.33,10000.0,1.833733,0.003029734940488893,1.8389041595380498,263.13,0.02657878787878788,0.00014735551112424758,0.15343058553810526,0.44182804590395314
0.7800000000000004,0.23999999999999996,18529.55,10000.0,1.8529550000000004,0.0031384186165688047,1.8529878066223269,238.148,0.024055353535353537,0.00013775273890727078,0.14074771024485194,0.40116720994642235
0.8000000000000004,0.23999999999999996,18673.56,10000.0,1.867356,0.0029496832423941597,1.8673062455518659,217.83,0.02200303030303031,0.00012861107011834233,0.12751998183076957,0.36265907613325776
0.8200000000000004,0.23999999999999996,18797.344,10000.0,1.8797344000000002,0.003170895354308614,1.8809546920192695,192.528,0.01944727272727273,0.00012496085813666402,0.11489009209589864,0.32855583037726943
0.8400000000000004,0.23999999999999996,18919.556,10000.0,1.8919555999999997,0.0032874297019663767,1.894092744680092,170.882,0.01726080808080808,0.0001134859478313338,0.1024867057741004,0.3006552694817784
0.8600000000000004,0.23999999999999996,19051.92,10000.0,1.905192,0.0032373430111038723,1.907884032269465,148.754,0.015025656565656565,0.00010705209418806085,0.08965303161273971,0.25356840576182565
0.8800000000000004,0.23999999999999996,19199.272,10000.0,1.9199272,0.003245168463583065,1.9214873473388059,126.638,0.012791717171717171,9.459767400605571e-5,0.07669631949576472,0.2186892310843164
0.9000000000000005,0.23999999999999996,19304.02,10000.0,1.930402,0.0030635525228270913,1.9349309588211334,106.134,0.01072060606060606,9.166370834129859e-5,0.06378837625028486,0.18324663461196739
0.9200000000000005,0.23999999999999996,19530.388,10000.0,1.9530388,0.003309329671530133,1.948118081860554,83.118,0.008395757575757577,7.643798495074493e-5,0.051124461629976886,0.1413434207452773
0.9400000000000005,0.23999999999999996,19592.652,10000.0,1.9592652000000004,0.003271385796260654,1.9613756196007643,61.99,0.006261616161616158,6.828745096356389e-5,0.038228220959694005,0.10149614242224715
0.9600000000000005,0.23999999999999996,19690.452,10000.0,1.9690452000000003,0.0032666882339696746,1.9741776452847328,40.512,0.004092121212121211,5.8304975935838724e-5,0.02562833519363708,0.07304128108963474
0.9800000000000005,0.23999999999999996,19902.778,10000.0,1.9902777999999999,0.003316921988421577,1.987161951696194,21.478,0.0021694949494949494,4.164152089317904e-5,0.01279034668144917,0.034777778534158144
1.0000000000000004,0.23999999999999996,20018.698,10000.0,2.0018698,0.0032768347636181034,2.0000000000000004,0.0,0.0,0.0,-2.8445494841051254e-16,0.0
0.0,0.25999999999999995,10618.254,8983.514,1.143804379311259,0.00586337670975552,1.1797003168045814,1301.196,0.14853231696025312,0.0005471198500020409,0.6356290641397532,1.8789316856499443
0.02,0.25999999999999995,10959.744,9073.838,1.1691992070438593,0.006182978567010775,1.2044130689277464,1277.234,0.14411070109201535,0.0005522479455872353,0.6227624601258019,1.8220104662548013
0.04,0.25999999999999995,11295.756,9213.546,1.1897817028108535,0.006466065430181936,1.22182866363096,1259.42,0.14035798929092308,0.0006451103770814521,0.609730983249296,1.8098076869032222
0.06,0.25999999999999995,11563.804,9327.45,1.209167772628712,0.005829960886182429,1.244105689325938,1245.144,0.13616876969781336,0.0005020831661308732,0.5973368608015824,1.7617554732657432
0.08,0.25999999999999995,11982.986,9514.31,1.2351215657045915,0.005585937884865831,1.2661302459785913,1233.808,0.1318336181584457,0.0004505906962533988,0.5849842958622111,1.7143279355115304
0.1,0.25999999999999995,12379.98,9680.486,1.2630430149176648,0.004669868102909559,1.2879525261704439,1219.756,0.12801719581482443,0.0003793676626705525,0.5727181529185515,1.6610822591948924
0.12000000000000001,0.25999999999999995,12452.518,9562.744,1.2778905787178376,0.005860249153655537,1.304037583347015,1167.316,0.12410490296340086,0.000397958070424223,0.5619835029618332,1.6415453131077458
0.14,0.25999999999999995,13001.332,9866.71,1.3103720599320579,0.003752702194692326,1.327337325731863,1174.902,0.12082826244568816,0.0003725493987156354,0.5487499347091579,1.5742777131515346
0.16,0.25999999999999995,13093.324,9848.968,1.3202970959605684,0.004189563837833097,1.345089775551017,1138.222,0.11693910568886536,0.0003196688603150544,0.5340459076028763,1.5676121909613725
0.18,0.25999999999999995,13187.84,9752.712,1.3372769107376112,0.0050904440549252436,1.3639938159629632,1092.302,0.11380515173678629,0.0004131728404819172,0.5220566921729064,1.5233250014290456
0.19999999999999998,0.25999999999999995,13542.8,9845.118,1.3647059837502038,0.004726072938653093,1.3835894308980399,1067.538,0.10993869704249107,0.0003275083420015843,0.5091790215661107,1.4845548484635747
0.21999999999999997,0.25999999999999995,13684.024,9831.838,1.3818433373260044,0.004401382154071155,1.4016054903950437,1037.144,0.10667726858280872,0.0002817757946873297,0.49763024776864034,1.4422013187658047
0.23999999999999996,0.25999999999999995,13800.13,9826.882,1.3915027485940883,0.005214533082085141,1.4184822977817464,1002.842,0.10354438298312753,0.0003736076590104839,0.4853933908073278,1.413732607687775
0.25999999999999995,0.25999999999999995,14129.912,9903.884,1.4197304949605318,0.004237124909091413,1.439328730666268,980.766,0.10041506473648619,0.0003370758518189315,0.4705107625240392,1.3683890544545982
0.27999999999999997,0.25999999999999995,14390.066,9942.008,1.4430677156949518,0.0036354269309827715,1.4564317036382168,952.222,0.09701302499642239,0.0003027476801190641,0.45971397807050757,1.3240754212310306
0.3,0.25999999999999995,14505.418,9922.418,1.4554261207504926,0.0042099624503674936,1.475229008114808,913.704,0.093367019310645,0.00034837743380375125,0.44578140604109734,1.2917930537010192
0.32,0.25999999999999995,14776.072,9980.796,1.479045087437186,0.0030156871619086653,1.4932227821838249,892.898,0.09032190495559624,0.00024644614067304173,0.4330756777372219,1.2490631186042633
0.34,0.25999999999999995,14940.914,9961.266,1.496628443756387,0.003567166273245821,1.5078215375302362,860.542,0.08736006129230886,0.00028466326988686253,0.42170605569444125,1.2283951277123777
0.36000000000000004,0.25999999999999995,15126.836,9980.416,1.5137004615384615,0.0033236549049525856,1.5251660935179043,830.776,0.08411824915824917,0.0002432809670337818,0.4101475438057063,1.179140756618503
0.38000000000000006,0.25999999999999995,15298.792,9980.536,1.5310993313432835,0.0032716247428988825,1.5438383190181126,801.956,0.08112268398268398,0.0002429272724673959,0.39555565722771713,1.1426466159921838
0.4000000000000001,0.25999999999999995,15438.22,9980.444,1.5448966990990989,0.003305942523243522,1.5618025441645356,771.902,0.07813181321410831,0.00024154114619982225,0.38235386792952525,1.0970894616486744
0.4200000000000001,0.25999999999999995,15580.052,9961.278,1.560649794366197,0.003790762731537115,1.5778521549507156,737.964,0.07493394120230439,0.0002547492740548319,0.36961179172770003,1.070710018761416
0.4400000000000001,0.25999999999999995,15786.38,9980.392,1.5795983918367345,0.003501129663128239,1.5942439392338015,712.13,0.07217989898989899,0.0002488350003239789,0.35623028113339117,1.0423739350575683
0.46000000000000013,0.25999999999999995,15982.018,10000.0,1.5982017999999998,0.0029183548694097523,1.6100466092236414,688.088,0.0695038383838384,0.0002304174721704634,0.3441088801276839,1.0037056982990207
0.48000000000000015,0.25999999999999995,16106.018,9961.18,1.6131485086247088,0.003836037845204452,1.6265377742167708,652.62,0.06636632960035133,0.0002648461310612218,0.3324815237803535,0.949973891516457
0.5000000000000001,0.25999999999999995,16344.262,10000.0,1.6344262,0.002932004605920372,1.6425354799894727,629.5,0.06358585858585859,0.00020892288256859425,0.3190470661602554,0.923229422185182
0.5200000000000001,0.25999999999999995,16379.932,9941.954,1.641535314056824,0.0046292122185723,1.6575853853797002,592.25,0.06022075798447424,0.00021494916710406838,0.30741772571963444,0.8885610070726858
0.5400000000000001,0.25999999999999995,16636.778,9980.642,1.6650105470404986,0.003548185282328578,1.6725579152878023,566.338,0.057400509164038584,0.00022793799107585612,0.2957678739908421,0.8475784969739502
0.5600000000000002,0.25999999999999995,16748.09,9980.516,1.6760022062015505,0.0035904767221934565,1.6898042493431606,544.556,0.05521741209563994,0.0002347120052643677,0.2810319293763155,0.809195422986093
0.5800000000000002,0.25999999999999995,16990.578,10000.0,1.6990578000000003,0.0027656219930309845,1.7055158529408767,515.078,0.05202808080808081,0.00019816692772255964,0.2686515642307638,0.7651638788719638
0.6000000000000002,0.25999999999999995,17175.768,10000.0,1.7175768,0.0027675485711559627,1.7193838255473428,493.166,0.049814747474747484,0.0001912887447008337,0.2573771208138558,0.7238866349006597
0.6200000000000002,0.25999999999999995,17282.966,10000.0,1.7282965999999997,0.002852808400228945,1.7345425108164298,465.222,0.046992121212121214,0.00019622112968868034,0.24394839608351984,0.7016654036422697
0.6400000000000002,0.25999999999999995,17425.68,9980.608,1.7438693052631575,0.00377851388693567,1.7512578216968056,434.002,0.04391540106951871,0.0001831330953234383,0.2302765538459699,0.6507582984620185
0.6600000000000003,0.25999999999999995,17580.876,9980.492,1.759245391869919,0.003802406809279088,1.7662493931957568,407.278,0.04128765462847654,0.000198073050769602,0.21690135072780262,0.6249956401239198
0.6800000000000003,0.25999999999999995,17757.64,10000.0,1.7757640000000001,0.0030198926920908115,1.7808238102107243,381.78,0.03856363636363636,0.00017871298298600583,0.20446066103948302,0.5860514584174197
0.7000000000000003,0.25999999999999995,17868.016,9980.518,1.7879975992277992,0.0038577561171691506,1.7951376913956765,359.096,0.036358959405374494,0.000172199932648402,0.191828575978648,0.5503023287711682
0.7200000000000003,0.25999999999999995,18038.112,10000.0,1.8038112000000002,0.003123026265536436,1.8095868375095983,334.108,0.033748282828282836,0.0001680419506307722,0.17939971778011232,0.5057406094434869
0.7400000000000003,0.25999999999999995,18177.06,9980.898,1.8191907657015594,0.00364975055188659,1.8247835770405623,308.67,0.031239602905849324,0.0001618302357404913,0.1654353381502973,0.4785342222372293
0.7600000000000003,0.25999999999999995,18342.466,10000.0,1.8342466,0.003146036488672074,1.838904967569323,284.462,0.028733535353535348,0.0001549304726888345,0.15282248904848328,0.4407280071272405
0.7800000000000004,0.25999999999999995,18500.116,10000.0,1.8500116,0.0030650783123767006,1.8526059932501664,257.764,0.026036767676767675,0.00013805448387329227,0.14082075827706614,0.39328099275665745
0.8000000000000004,0.25999999999999995,18624.092,10000.0,1.8624092,0.003073724273994837,1.8673831435467332,233.994,0.02363575757575758,0.00014093749205448269,0.12714026960850686,0.35884796195585417
0.8200000000000004,0.25999999999999995,18815.196,10000.0,1.8815196,0.0031432746591485913,1.8798922433510954,208.17,0.021027272727272728,0.00013360506510404349,0.11559781204843002,0.3300785323477029
0.8400000000000004,0.25999999999999995,18914.678,10000.0,1.8914677999999996,0.003123355789707313,1.8941630128083908,185.31,0.018718181818181818,0.00012598267784900687,0.10222163941445482,0.2953679509671473
0.8600000000000004,0.25999999999999995,19013.794,10000.0,1.9013794,0.003187175842494726,1.9079091887810122,164.188,0.016584646464646465,0.0001254676828370955,0.08943005486466324,0.24986497037501026
0.8800000000000004,0.25999999999999995,19222.656,10000.0,1.9222656,0.0032523312978572833,1.9212600504267268,138.084,0.013947878787878789,0.00011108230265956836,0.07665564301682394,0.22609102227038325
0.9000000000000005,0.25999999999999995,19336.896,10000.0,1.9336896,0.0031062690544376727,1.9347227769482842,112.246,0.011337979797979797,0.00010395983361404545,0.06393798071722755,0.18205799489530944
0.9200000000000005,0.25999999999999995,19524.064,10000.0,1.9524064000000003,0.0033714458043550702,1.9479946416917966,91.65,0.009257575757575758,9.007731099871456e-5,0.05112299187239647,0.14643589655858824
0.9400000000000005,0.25999999999999995,19615.49,10000.0,1.9615489999999998,0.0034785842889472466,1.9610769251931008,68.362,0.006905252525252521,7.016261358604802e-5,0.03843022889864128,0.10980284075542876
0.9600000000000005,0.25999999999999995,19775.924,10000.0,1.9775924,0.003037639186627713,1.9740718119626297,45.824,0.004628686868686868,6.11014991802658e-5,0.025699055064040417,0.07520185787402434
